ID_Transaction,deviceCategory,operatingSystem,campaign,medium,continent,Products,Products_Category,CA
ORD201703242080,desktop,Windows,(not set),organic,Americas,2,1,23.99
ORD201703291977,desktop,Macintosh,(not set),(none),Americas,2,1,23.99
ORD201704012113,desktop,Macintosh,(not set),organic,Americas,2,1,23.99
ORD201704032216,desktop,Windows,(not set),organic,Americas,2,1,23.99
ORD201704052132,desktop,Windows,(not set),(none),Americas,2,1,23.99
ORD201704071938,mobile,iOS,(not set),organic,Asia,2,1,23.99
ORD201704141556,mobile,Android,(not set),organic,Americas,2,1,23.99
ORD201704161254,tablet,iOS,(not set),organic,Americas,2,1,23.99
ORD201704182187,desktop,Macintosh,(not set),organic,Americas,2,1,23.99
ORD201704191971,desktop,Windows,(not set),(none),Americas,2,1,23.99
ORD201704211901,desktop,Windows,(not set),organic,Americas,2,1,23.99
ORD201704272466,desktop,Macintosh,(not set),organic,Americas,2,1,23.99
ORD201705011842,desktop,Chrome OS,(not set),(none),Americas,2,1,23.99
ORD201705173041,desktop,Chrome OS,(not set),(none),Americas,2,1,23.99
ORD201705242306,desktop,Linux,(not set),(none),Americas,2,1,23.99
ORD201705281537,mobile,Android,(not set),organic,Americas,2,1,23.99
ORD201706062328,desktop,Macintosh,(not set),(none),Americas,2,1,23.99
ORD201706062507,mobile,iOS,(not set),(none),Americas,2,1,23.99
ORD201706072376,desktop,Windows,(not set),(none),Americas,2,1,23.99
ORD201706091948,desktop,Windows,(not set),(none),Americas,2,1,23.99
ORD201706122454,desktop,Macintosh,(not set),organic,Americas,2,1,23.99
ORD201706122478,desktop,Windows,(not set),(none),Americas,2,1,23.99
ORD201706142345,desktop,Windows,(not set),organic,Americas,2,1,23.99
ORD201706192275,desktop,Macintosh,(not set),referral,Americas,2,1,23.99
ORD201706282642,desktop,Windows,(not set),organic,Americas,2,1,23.99
ORD201707122479,desktop,Chrome OS,AW - Dynamic Search Ads Whole Site,cpc,Americas,2,1,23.99
ORD201707142254,desktop,Linux,(not set),(none),Americas,2,1,23.99
ORD201707142277,mobile,iOS,(not set),organic,Americas,2,1,23.99
ORD201707212084,mobile,iOS,(not set),organic,Americas,2,1,23.99
ORD201707242431,mobile,Android,(not set),organic,Americas,4,1,23.99
ORD201707262398,desktop,Macintosh,(not set),organic,Americas,2,1,23.99
ORD201612142973,desktop,Macintosh,(not set),(none),Americas,2,1,23.98
ORD201707312571,desktop,Macintosh,(not set),organic,Americas,4,2,23.98
ORD201612142628,mobile,iOS,(not set),(none),Americas,4,1,23.96
ORD201612182003,desktop,Windows,(not set),(none),Americas,4,1,23.96
ORD201612182009,desktop,Windows,(not set),(none),Americas,4,2,23.96
ORD20161224939,desktop,Windows,(not set),(none),Americas,4,1,23.96
ORD201702082274,desktop,Macintosh,(not set),(none),Americas,4,1,23.96
ORD201703191413,desktop,Linux,(not set),organic,Americas,4,2,23.96
ORD201705252237,desktop,Macintosh,(not set),organic,Americas,4,2,23.94
ORD201701271857,mobile,Android,(not set),(none),Americas,6,1,23.91
ORD201609011475,desktop,Chrome OS,(not set),(none),Americas,2,1,23.8
ORD201608231584,mobile,Android,(not set),organic,Americas,2,1,23.68
ORD201612092718,desktop,Macintosh,(not set),(none),Americas,2,1,23.59
ORD201612111924,desktop,Chrome OS,(not set),(none),Americas,2,1,23.59
ORD201703101880,desktop,Macintosh,(not set),(none),Americas,2,1,23.59
ORD201707102652,desktop,Macintosh,(not set),(none),Americas,2,1,23.59
ORD201707172373,desktop,Macintosh,(not set),(none),Americas,2,1,23.59
ORD201705152362,desktop,Windows,(not set),(none),Americas,4,1,23.56
ORD201707272425,desktop,Macintosh,(not set),(none),Americas,2,1,23.4
ORD201704072001,desktop,Windows,(not set),organic,Americas,2,1,23.39
ORD201706192142,desktop,Macintosh,(not set),referral,Americas,2,1,23.39
ORD20160813850,desktop,Macintosh,(not set),(none),Americas,2,1,23.31
ORD20160807970,desktop,Macintosh,(not set),(none),Americas,4,1,23.29
ORD201609091595,desktop,Linux,(not set),(none),Americas,2,1,23.29
ORD201609281774,desktop,Macintosh,(not set),(none),Americas,2,1,23.19
ORD201610181986,desktop,Windows,(not set),(none),Americas,2,1,23.19
ORD201610231427,desktop,Macintosh,(not set),(none),Americas,2,1,23.19
ORD201611152338,desktop,Macintosh,(not set),(none),Americas,2,1,23.19
ORD201611172195,desktop,Macintosh,(not set),(none),Americas,2,1,23.19
ORD201611181735,desktop,Macintosh,(not set),(none),Americas,2,1,23.19
ORD201612102017,desktop,Linux,(not set),(none),Americas,2,1,23.19
ORD201612132975,desktop,Macintosh,(not set),(none),Americas,2,1,23.19
ORD201612162576,desktop,Linux,(not set),(none),Americas,2,1,23.19
ORD201701101935,desktop,Linux,(not set),(none),Americas,2,1,23.19
ORD201701231962,desktop,Macintosh,(not set),(none),Americas,2,1,23.19
ORD201702152268,desktop,Macintosh,(not set),(none),Americas,2,1,23.19
ORD201702222248,desktop,Macintosh,(not set),(none),Americas,2,1,23.19
ORD201703142118,desktop,Chrome OS,(not set),(none),Americas,2,1,23.19
ORD201703272298,desktop,Chrome OS,(not set),(none),Americas,2,1,23.19
ORD201705222315,desktop,Macintosh,(not set),(none),Americas,2,1,23.19
ORD201705302209,desktop,Macintosh,(not set),(none),Americas,2,1,23.19
ORD201706111581,desktop,Linux,(not set),(none),Americas,2,1,23.19
ORD201706222344,desktop,Macintosh,(not set),(none),Americas,2,1,23.19
ORD201706251388,desktop,Macintosh,(not set),(none),Americas,2,1,23.19
ORD201706262192,desktop,Windows,(not set),(none),Americas,2,1,23.19
ORD201707102598,desktop,Linux,(not set),(none),Americas,2,1,23.19
ORD201608191477,desktop,Linux,(not set),(none),Americas,2,1,23.18
ORD201608241692,desktop,Macintosh,(not set),(none),Americas,2,1,23.17
ORD201609141607,desktop,Linux,(not set),(none),Americas,2,1,23.02
ORD201612281783,desktop,Macintosh,(not set),organic,Americas,4,1,23.0
ORD201707252584,mobile,Android,AW - Dynamic Search Ads Whole Site,cpc,Americas,4,2,23.0
ORD201609201700,mobile,Android,(not set),organic,Americas,2,1,22.99
ORD201609211669,desktop,Macintosh,(not set),(none),Americas,2,1,22.99
ORD201609221430,desktop,Macintosh,(not set),(none),Americas,2,1,22.99
ORD201610031562,mobile,iOS,(not set),(none),Americas,2,1,22.99
ORD201610091172,mobile,Android,(not set),(none),Americas,2,1,22.99
ORD201610112059,desktop,Macintosh,(not set),organic,Americas,2,1,22.99
ORD201610132007,desktop,Macintosh,AW - Dynamic Search Ads Whole Site,cpc,Americas,2,1,22.99
ORD201610141893,mobile,iOS,(not set),(none),Americas,2,1,22.99
ORD201610171825,desktop,Windows,(not set),(none),Americas,2,1,22.99
ORD201610221365,desktop,Windows,(not set),(none),Americas,2,1,22.99
ORD201610231442,mobile,iOS,(not set),(none),Americas,2,1,22.99
ORD201610241998,desktop,Linux,(not set),(none),Americas,2,1,22.99
ORD201610262075,mobile,Android,(not set),(none),Americas,4,1,22.99
ORD201611031998,desktop,Windows,(not set),(none),Americas,2,1,22.99
ORD201611131540,desktop,Macintosh,(not set),(none),Americas,2,1,22.99
ORD201611162348,desktop,Macintosh,(not set),(none),Americas,2,1,22.99
ORD201611181905,desktop,Macintosh,(not set),(none),Americas,2,1,22.99
ORD201611212353,desktop,Windows,(not set),(none),Americas,2,1,22.99
ORD201611283337,tablet,iOS,(not set),(none),Americas,6,1,22.99
ORD201611283619,desktop,Macintosh,(not set),(none),Americas,2,1,22.99
ORD201611292892,desktop,Windows,(not set),(none),Americas,2,1,22.99
ORD201612072598,desktop,Windows,(not set),(none),Americas,2,1,22.99
ORD201612083012,desktop,Windows,(not set),(none),Americas,2,1,22.99
ORD201612092235,desktop,Windows,(not set),(none),Americas,2,1,22.99
ORD201612101891,mobile,iOS,(not set),(none),Americas,2,1,22.99
ORD201612123366,desktop,Windows,(not set),(none),Americas,2,1,22.99
ORD201612132824,desktop,Windows,(not set),(none),Americas,2,1,22.99
ORD201612162954,desktop,Macintosh,(not set),(none),Americas,2,1,22.99
ORD201612181811,desktop,Macintosh,(not set),referral,Americas,2,1,22.99
ORD20161224981,desktop,Windows,(not set),referral,Americas,2,1,22.99
ORD201701081436,desktop,Macintosh,(not set),organic,Americas,2,1,22.99
ORD201701172284,desktop,Macintosh,(not set),(none),Americas,2,1,22.99
ORD201701191702,desktop,Windows,(not set),(none),Americas,2,1,22.99
ORD201701271653,desktop,Macintosh,(not set),(none),Americas,2,1,22.99
ORD201702022117,mobile,iOS,(not set),(none),Americas,2,1,22.99
ORD201702031901,desktop,Macintosh,(not set),(none),Americas,2,1,22.99
ORD201702092192,desktop,Macintosh,(not set),(none),Americas,2,1,22.99
ORD201702102015,desktop,Macintosh,(not set),(none),Americas,2,1,22.99
ORD201702132006,desktop,Macintosh,(not set),organic,Americas,2,1,22.99
ORD201702172453,desktop,Macintosh,(not set),organic,Americas,2,1,22.99
ORD201702222192,desktop,Windows,(not set),organic,Americas,2,1,22.99
ORD201702222227,desktop,Windows,(not set),organic,Americas,2,1,22.99
ORD201702232051,desktop,Macintosh,(not set),organic,Americas,2,1,22.99
ORD201702272141,mobile,Android,(not set),(none),Americas,4,1,22.99
ORD201703021920,desktop,Windows,(not set),organic,Americas,2,1,22.99
ORD201703041492,desktop,Windows,(not set),organic,Americas,2,1,22.99
ORD201703121379,desktop,Windows,(not set),organic,Americas,2,1,22.99
ORD201703132085,desktop,Macintosh,(not set),(none),Americas,2,1,22.99
ORD201703152177,desktop,Macintosh,(not set),organic,Americas,2,1,22.99
ORD201703232581,desktop,Windows,(not set),organic,Americas,2,1,22.99
ORD201703272200,desktop,Windows,(not set),organic,Americas,2,1,22.99
ORD201704012262,desktop,Macintosh,(not set),(none),Americas,2,1,22.99
ORD201704032174,desktop,Macintosh,(not set),(none),Americas,2,1,22.99
ORD201704131948,desktop,Windows,(not set),organic,Americas,2,1,22.99
ORD201704252189,mobile,iOS,(not set),organic,Americas,2,1,22.99
ORD201705051983,desktop,Macintosh,(not set),organic,Americas,2,1,22.99
ORD201705121766,mobile,Android,(not set),organic,Americas,2,1,22.99
ORD201705121999,mobile,iOS,(not set),organic,Americas,2,1,22.99
ORD201705152432,desktop,Linux,(not set),organic,Americas,2,1,22.99
ORD201705162944,desktop,Macintosh,(not set),(none),Americas,2,1,22.99
ORD201705173204,mobile,iOS,(not set),organic,Americas,2,1,22.99
ORD201705182477,desktop,Windows,(not set),organic,Americas,2,1,22.99
ORD201705211610,tablet,iOS,(not set),(none),Americas,2,1,22.99
ORD201705222226,desktop,Windows,(not set),(none),Americas,2,1,22.99
ORD201705252126,desktop,Linux,(not set),(none),Americas,2,1,22.99
ORD201705261984,desktop,Macintosh,(not set),(none),Americas,2,1,22.99
ORD201706052485,desktop,Windows,(not set),organic,Americas,2,1,22.99
ORD201706171331,desktop,Macintosh,(not set),(none),Americas,2,1,22.99
ORD201706181367,desktop,Macintosh,(not set),(none),Americas,2,1,22.99
ORD201706212439,mobile,iOS,(not set),(none),Americas,2,1,22.99
ORD201706222272,desktop,Macintosh,(not set),(none),Americas,2,1,22.99
ORD201706292644,mobile,Android,AW - Dynamic Search Ads Whole Site,cpc,Americas,2,1,22.99
ORD201707072275,tablet,Android,(not set),(none),Americas,2,1,22.99
ORD201707122267,desktop,Macintosh,(not set),cpm,Americas,2,1,22.99
ORD201707202586,desktop,Macintosh,(not set),organic,Americas,2,1,22.99
ORD201608081830,desktop,Windows,(not set),(none),Americas,2,1,22.98
ORD201705201747,desktop,Macintosh,(not set),(none),Americas,2,1,22.98
ORD201706142267,mobile,iOS,(not set),(none),Americas,2,1,22.98
ORD201608241725,desktop,Macintosh,(not set),(none),Americas,4,1,22.96
ORD201703272151,desktop,Windows,(not set),organic,Americas,2,1,22.96
ORD201610281736,desktop,Windows,(not set),(none),Americas,2,1,22.95
ORD201608241623,desktop,Windows,(not set),cpm,Americas,2,1,22.93
ORD201707252338,desktop,Linux,(not set),(none),Americas,2,1,22.78
ORD201608091714,desktop,Macintosh,(not set),(none),Americas,2,1,22.69
ORD201609081306,desktop,Macintosh,(not set),(none),Americas,2,1,22.69
ORD20160801332,desktop,Chrome OS,(not set),(none),Americas,2,1,22.59
ORD201608041861,desktop,Windows,(not set),(none),Americas,2,1,22.59
ORD201610052879,desktop,Macintosh,(not set),(none),Americas,2,1,22.59
ORD201610081267,desktop,Macintosh,(not set),(none),Americas,2,1,22.59
ORD201610111987,desktop,Macintosh,(not set),(none),Americas,2,1,22.59
ORD201610272012,desktop,Macintosh,(not set),(none),Americas,2,1,22.59
ORD201611051131,desktop,Linux,(not set),(none),Americas,2,1,22.59
ORD201611252237,desktop,Macintosh,(not set),(none),Americas,2,1,22.59
ORD201612052818,desktop,Macintosh,(not set),(none),Americas,2,1,22.59
ORD201612063122,desktop,Macintosh,(not set),(none),Americas,2,1,22.59
ORD201612133631,desktop,Windows,(not set),referral,Americas,2,1,22.59
ORD201612193127,desktop,Macintosh,(not set),(none),Americas,2,1,22.59
ORD201612202792,desktop,Chrome OS,(not set),(none),Americas,2,1,22.59
ORD201701032244,desktop,Macintosh,(not set),(none),Americas,2,1,22.59
ORD201701052067,desktop,Linux,(not set),cpm,Americas,2,1,22.59
ORD201705032179,desktop,Macintosh,(not set),organic,Americas,2,1,22.59
ORD201706162069,desktop,Macintosh,(not set),(none),Americas,2,1,22.59
ORD201707052553,desktop,Macintosh,(not set),(none),Americas,2,1,22.58
ORD201705312512,desktop,Macintosh,(not set),(none),Americas,2,1,22.57
ORD201706152281,desktop,Chrome OS,(not set),(none),Americas,2,1,22.57
ORD201608221491,desktop,Macintosh,(not set),organic,Americas,2,1,22.53
ORD201707132650,desktop,Windows,(not set),(none),Americas,2,1,22.5
ORD201701291605,mobile,iOS,(not set),(none),Americas,4,1,22.48
ORD201705291833,desktop,Macintosh,(not set),organic,Americas,2,1,22.39
ORD201706022117,desktop,Linux,(not set),(none),Americas,2,1,22.39
ORD201701042185,desktop,Linux,(not set),(none),Americas,2,1,22.37
ORD201704301346,desktop,Windows,AW - Accessories,cpc,Americas,2,1,22.29
ORD201705092028,desktop,Macintosh,(not set),organic,Americas,2,1,22.29
ORD201708012323,desktop,Macintosh,(not set),(none),Americas,2,1,22.29
ORD201610031563,desktop,Linux,(not set),(none),Americas,2,1,22.19
ORD201610091325,desktop,Macintosh,(not set),(none),Americas,2,1,22.19
ORD201610262045,desktop,Macintosh,(not set),(none),Americas,2,1,22.19
ORD201611212494,desktop,Macintosh,(not set),(none),Americas,2,1,22.19
ORD201612092467,desktop,Macintosh,(not set),(none),Americas,2,1,22.19
ORD201612112049,desktop,Macintosh,(not set),(none),Americas,2,1,22.19
ORD201612132944,desktop,Macintosh,(not set),(none),Americas,2,1,22.19
ORD201612202996,desktop,Macintosh,(not set),(none),Americas,2,1,22.19
ORD201702172315,desktop,Macintosh,(not set),(none),Americas,2,1,22.19
ORD201702231897,desktop,Windows,(not set),(none),Americas,2,1,22.19
ORD201702232047,desktop,Macintosh,(not set),(none),Americas,2,1,22.19
ORD201703031934,desktop,Macintosh,(not set),(none),Americas,2,1,22.19
ORD201703091906,desktop,Macintosh,(not set),(none),Americas,2,1,22.19
ORD201703142108,desktop,Windows,(not set),(none),Americas,2,1,22.19
ORD201703232552,desktop,Macintosh,(not set),organic,Americas,2,1,22.19
ORD201704192071,desktop,Macintosh,(not set),(none),Americas,2,1,22.19
ORD201705092059,desktop,Macintosh,(not set),(none),Americas,2,1,22.19
ORD201706031363,desktop,Macintosh,(not set),(none),Americas,2,1,22.19
ORD201706202253,desktop,Macintosh,AW - Accessories,cpc,Americas,2,1,22.19
ORD201608091710,desktop,Macintosh,(not set),organic,Americas,2,1,22.05
ORD201608312148,tablet,iOS,(not set),(none),Americas,4,1,22.04
ORD201610151284,mobile,iOS,(not set),(none),Americas,2,1,22.0
ORD201706122363,desktop,Macintosh,(not set),(none),Americas,4,1,22.0
ORD201706192241,desktop,Macintosh,(not set),(none),Americas,2,1,22.0
ORD201609161427,desktop,Macintosh,(not set),referral,Americas,2,1,21.99
ORD201609181033,tablet,Android,(not set),(none),Americas,2,1,21.99
ORD201609221659,desktop,Windows,(not set),organic,Americas,2,1,21.99
ORD201609271818,desktop,Macintosh,(not set),(none),Americas,2,1,21.99
ORD201609281679,desktop,Windows,(not set),(none),Americas,2,1,21.99
ORD201609281839,desktop,Windows,(not set),(none),Americas,2,1,21.99
ORD201610052789,desktop,Macintosh,(not set),(none),Americas,2,1,21.99
ORD201610071951,desktop,Chrome OS,AW - Dynamic Search Ads Whole Site,cpc,Americas,2,1,21.99
ORD201610091327,desktop,Macintosh,(not set),(none),Americas,2,1,21.99
ORD201610101984,desktop,Chrome OS,(not set),(none),Americas,2,1,21.99
ORD201610101999,desktop,Macintosh,(not set),(none),Americas,2,1,21.99
ORD201610111920,desktop,Windows,(not set),organic,Americas,2,1,21.99
ORD201610141552,desktop,Macintosh,(not set),(none),Americas,2,1,21.99
ORD201610202064,desktop,Windows,(not set),organic,Americas,2,1,21.99
ORD201610242252,desktop,Macintosh,(not set),(none),Americas,2,1,21.99
ORD201610251705,desktop,Macintosh,(not set),(none),Americas,2,1,21.99
ORD201611091654,desktop,Windows,(not set),(none),Americas,2,1,21.99
ORD201611091890,mobile,Windows,(not set),(none),Americas,2,1,21.99
ORD201611102149,mobile,Android,(not set),(none),Americas,2,1,21.99
ORD201611152209,desktop,Macintosh,(not set),(none),Americas,2,1,21.99
ORD201611162139,desktop,Windows,(not set),(none),Americas,2,1,21.99
ORD201611191390,desktop,Macintosh,(not set),(none),Americas,2,1,21.99
ORD201611201522,desktop,Macintosh,(not set),(none),Americas,2,1,21.99
ORD201611252242,desktop,Macintosh,(not set),(none),Americas,2,1,21.99
ORD201611252320,desktop,Macintosh,(not set),(none),Americas,2,1,21.99
ORD201611283202,desktop,Windows,(not set),(none),Americas,2,1,21.99
ORD201611283299,desktop,Macintosh,(not set),(none),Americas,2,1,21.99
ORD201612041733,mobile,iOS,(not set),(none),Americas,2,1,21.99
ORD201612041825,desktop,Windows,(not set),(none),Americas,2,1,21.99
ORD201612052751,desktop,Macintosh,(not set),(none),Americas,2,1,21.99
ORD201612072295,desktop,Windows,(not set),(none),Europe,2,1,21.99
ORD201612112061,mobile,iOS,(not set),(none),Americas,2,1,21.99
ORD201612112141,desktop,Macintosh,(not set),(none),Americas,2,1,21.99
ORD201612123196,desktop,Macintosh,(not set),(none),Americas,2,1,21.99
ORD201612123305,desktop,Windows,(not set),(none),Americas,2,1,21.99
ORD201612251148,desktop,Macintosh,(not set),(none),Americas,2,1,21.99
ORD201612261461,desktop,Windows,(not set),organic,Americas,4,1,21.99
ORD201701131556,desktop,Windows,(not set),(none),Americas,2,1,21.99
ORD201702031734,desktop,Macintosh,(not set),(none),Americas,2,1,21.99
ORD201702051168,desktop,Macintosh,(not set),referral,Americas,2,1,21.99
ORD201702062149,desktop,Macintosh,(not set),(none),Americas,2,1,21.99
ORD201702082086,desktop,Chrome OS,(not set),(none),Europe,2,1,21.99
ORD201702102059,tablet,Android,(not set),organic,Americas,2,1,21.99
ORD201702121373,mobile,iOS,(not set),organic,Americas,2,1,21.99
ORD201702142074,desktop,Macintosh,(not set),(none),Americas,2,1,21.99
ORD201702201969,mobile,Android,(not set),organic,Americas,2,1,21.99
ORD201703012077,desktop,Windows,(not set),organic,Americas,2,1,21.99
ORD201703081912,desktop,Windows,(not set),(none),Americas,2,1,21.99
ORD201703171822,desktop,Macintosh,(not set),organic,Americas,2,1,21.99
